,file,label,block_1_mean,block_2_mean,block_3_mean,block_4_mean,block_5_mean,block_6_mean,block_7_mean,block_8_mean,block_9_mean,block_10_mean,block_11_mean,block_12_mean,block_13_mean,block_14_mean,block_15_mean,block_16_mean,block_17_mean,block_18_mean,block_19_mean,block_20_mean,block_21_mean,block_22_mean,block_23_mean,block_24_mean,block_25_mean,block_26_mean,block_27_mean,block_28_mean,block_29_mean,block_30_mean,block_31_mean,block_32_mean,block_33_mean,block_34_mean,block_35_mean,block_36_mean,block_37_mean,block_38_mean,block_39_mean,block_40_mean,block_41_mean,block_42_mean,block_43_mean,block_44_mean,block_45_mean,block_46_mean,block_47_mean,block_48_mean,block_49_mean,block_50_mean,block_51_mean,block_52_mean,block_53_mean,block_54_mean,block_55_mean,block_56_mean,block_57_mean,block_58_mean,block_59_mean,block_60_mean,block_61_mean,block_62_mean,block_63_mean,block_64_mean,centered_block_1_mean,centered_block_2_mean,centered_block_3_mean,centered_block_4_mean,centered_block_5_mean,centered_block_6_mean,centered_block_7_mean,centered_block_8_mean,centered_block_9_mean,centered_block_10_mean
797,I111_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.491263,23.947581,0.0,0.0,12.941453,3.590152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.039325,10.790189,0.0,0.0,20.43392,2.85192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.751796875,170.240916015625,50.97558043981481,21.505322998046875,11.010725375,6.371947554976852,4.012655020043732,2.6881653747558594,1.887984460733882,1.376340671875
798,I111_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.485402,38.057865,0.0,0.0,4.617091,14.097802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75616,11.064652,0.0,0.0,24.298444,19.417632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.99071875,111.16821484375,49.936703125,27.758201416015623,15.599381,9.027419560185185,5.684905612244898,3.808442626953125,2.6747909807956103,1.949922625
799,I112_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.30309,5.557214,0.0,0.0,39.050863,7.498464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023063,0.0,0.0,0.0,0.49495,6.187229,10.476991,0.496148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.26325,60.14194140625,45.058535300925925,25.2508427734375,13.259231375,7.746528645833333,4.878280430029155,3.2680667724609376,2.2952677469135803,1.6732501875
800,I112_2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.034567,48.613529,0.0,0.0,28.113444,31.526548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.742542,26.584175,0.0,0.0,7.910045,7.37406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.99221875,191.924689453125,94.34360069444445,49.08161083984375,25.23736375,14.604955873842593,9.197289996355686,6.161465759277344,4.327394332990398,3.15467046875
801,I112_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919384,17.450255,0.0,0.0,28.059471,28.879165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.941361,31.569146,0.0,0.0,11.748336,20.939038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.257953125,267.793751953125,103.30217361111112,43.5806044921875,22.3132695,12.91277170138889,8.131657981049562,5.447575561523437,3.8260064300411525,2.7891586875
802,I112_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.415153,5.560749,0.0,0.0,2.172178,8.439733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.872234,4.092374,0.0,0.0,2.953545,6.322991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.97690625,63.18059375,20.155646412037036,8.503163330078126,4.353619625,2.5194558015046296,1.586596073250729,1.0628954162597657,0.7465054226680384,0.544202453125
803,I112_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.433869,2.322199,0.0,0.0,13.417626,21.401305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.244969,5.320981,0.0,0.0,10.380182,13.925025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.997171875,94.862291015625,42.29665856481481,17.9311904296875,9.1807695,5.3129453125,3.345761479591837,2.2413988037109376,1.5742060185185185,1.1475961875
804,I112_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.696279,4.923667,0.0,0.0,27.862955,28.817199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.422144,2.503294,0.0,0.0,29.053593,27.705943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.03409375,149.22652734375,71.13197395833333,31.97877783203125,16.37313425,9.475193431712963,5.966885659620991,3.997347229003906,2.8074647205075447,2.04664178125
805,I112_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.846754,4.092453,0.0,0.0,10.648973,5.248859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.898726,6.560292,0.0,0.0,8.368802,9.092977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.869984375,83.030173828125,30.53115509259259,12.8803310546875,6.5947295,3.816394386574074,2.4033270772594753,1.6100413818359376,1.130783521947874,0.8243411875
806,I112_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63529,3.925026,0.0,0.0,8.487603,4.679452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.353797,4.402106,0.0,0.0,4.052306,4.875861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.043921875,61.97413671875,22.228843171296297,9.377793212890625,4.801430125,2.778605396412037,1.749792319606414,1.172224151611328,0.8232904878257887,0.600178765625
807,I112_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248047,0.903193,0.0,0.0,20.957218,14.537779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.443578,7.176017,0.0,0.0,9.891198,9.567688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.893640625,103.668388671875,42.66476736111111,17.99919873046875,9.21558975,5.333095920138889,3.358451075072886,2.2498998413085936,1.580176568930041,1.15194871875
808,I112_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.780113,16.963263,0.0,0.0,8.685717,14.16136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.148377,16.775682,0.0,0.0,23.122087,21.355217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.006703125,246.268162109375,74.06933796296296,31.248001953125,15.998977,9.25866724537037,5.830530976676385,3.906000244140625,2.7433088134430728,1.999872125
809,I112_11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.663001,0.197007,0.0,0.0,55.986573,54.246633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.50167,3.524902,0.0,0.0,12.823479,55.546498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.2359375,209.910375,99.56906828703704,52.37393115234375,29.311220375,16.962511791087962,10.681931623542274,7.156059661865235,5.025929419581619,3.663902546875
810,I113_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.87797,7.247524,0.0,0.0,53.836634,52.210222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.928617,14.564598,0.0,0.0,46.487067,36.650575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.198609375,276.5415625,120.52333275462964,61.44017602539063,35.475400875,20.52974587673611,12.928353088556852,8.660986541748047,6.08288766718107,4.434425109375
811,I113_2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.898279,24.056713,0.0,0.0,33.420609,22.033694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.657406,21.621495,0.0,0.0,40.50956,24.260609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.516109375,199.568517578125,89.34758449074074,42.83651489257812,21.932295625,12.692300708912038,7.9928191053207,5.354564361572265,3.7606816915294923,2.741536953125
812,I113_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.033836,7.837563,0.0,0.0,4.048608,2.370211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.564088,8.477183,0.0,0.0,4.845622,3.030043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.913828125,41.181455078125,17.71973553240741,8.35135595703125,4.27589425,2.4744758391203705,1.558270499271137,1.0439194946289063,0.7331780264060357,0.53448678125
813,I113_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.621747,30.079204,0.0,0.0,35.42924,31.084985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.046567,29.981691,0.0,0.0,38.733357,34.836028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.58221875,474.691181640625,152.09075173611112,64.16328588867188,32.851602375,19.01134396701389,11.972158299927115,8.020410736083985,5.632990805041152,4.106450296875
814,I113_5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.560636,37.608378,0.0,0.0,13.89721,28.535934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5436,10.64783,0.0,0.0,35.911998,46.98314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435.037875,449.2752109375,136.9726423611111,57.78533349609375,29.58609075,17.121580295138887,10.782103043002916,7.223166687011719,5.0730608281893,3.69826134375
815,I114_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.99159,35.462004,0.0,0.0,33.132913,43.273113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.591521,31.643657,0.0,0.0,45.989039,55.68941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.587484375,247.788041015625,153.5896701388889,73.18682788085937,37.471655875,21.684986038773147,13.655851266399416,9.148353485107421,6.425181048525377,4.683956984375
816,I114_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.986525,1.470209,0.0,0.0,2.364113,17.17853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.890475,0.691557,0.0,0.0,2.062832,27.399487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.11259375,147.889197265625,49.21512037037037,20.76262890625,10.630466,6.151890046296296,3.874076530612245,2.59532861328125,1.8227822359396433,1.32880825
817,I114_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.350544,21.6283,0.0,0.0,16.73879,11.021523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.638663,39.585928,0.0,0.0,22.753006,33.62939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.663921875,270.07119921875,108.7842505787037,53.7954453125,27.543268,15.939391203703703,10.037634110787172,6.7244306640625,4.722782578875171,3.4429085
818,I114_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.198027,11.786306,0.0,0.0,24.901292,11.507447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.73673,24.401507,0.0,0.0,10.496709,23.409554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.73825,261.8945546875,80.69303935185185,34.0423759765625,17.4296965,10.086629918981481,6.351930211370262,4.255296997070312,2.9886310871056243,2.1787120625
819,I114_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.650964,32.702088,0.0,0.0,29.366226,27.888894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.873548,27.783955,0.0,0.0,25.160135,27.530924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.39625,408.469369140625,130.1832951388889,54.92107763671875,28.11959175,16.272911892361112,10.247664631924199,6.865134704589844,4.821603523662551,3.51494896875
820,I114_6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.858902,16.838699,0.0,0.0,22.280482,17.232424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.561252,23.771017,0.0,0.0,30.098174,29.514414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.71071875,333.653064453125,114.09453935185185,48.1336337890625,24.6444205,14.261817418981481,8.981202806122448,6.0167042236328125,4.225723679698217,3.0805525625
821,I114_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.381296,59.599068,0.0,0.0,1.410169,50.694926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.280089,38.424516,0.0,0.0,2.025126,48.102852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.983953125,385.57502734375,117.42942245370371,49.54053759765625,25.36475525,14.678677806712964,9.243715470116618,6.192567199707031,4.349237868655693,3.17059440625
822,I114_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03807,8.093373,0.0,0.0,2.206143,6.181696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.895321,6.077988,0.0,0.0,3.616805,7.883217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.335828125,87.876197265625,26.037391782407408,10.984524658203124,5.624076625,3.254673972800926,2.0495906067784255,1.3730655822753906,0.964347843792867,0.703009578125
823,I115_1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.492592,43.001775,0.0,0.0,42.620352,45.009245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.406174,41.495328,0.0,0.0,41.19708,41.992983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.1333125,639.368283203125,195.1478755787037,82.32801000976562,42.151941125,24.39348444733796,15.361494579081633,10.291001251220703,7.227699095507544,5.268992640625
824,I115_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.823633,39.343951,0.0,0.0,14.880247,18.199602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.545431,38.266201,0.0,0.0,19.318462,27.717417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.28534375,411.8967890625,125.05494444444444,52.7575546875,27.011868,15.631868055555556,9.843975218658892,6.5946943359375,4.631664609053498,3.3764835
825,I115_3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.884903,38.617074,0.0,0.0,35.029822,10.564256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.549694,30.053326,0.0,0.0,27.566975,10.969731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.474359375,221.754080078125,103.73469849537037,56.89302026367187,32.404472625,18.752588324652777,11.809210140306122,7.91124819946289,5.556322466563786,4.050559078125
826,I115_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85935,27.099065,0.0,0.0,26.621308,41.930404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.632703,38.921268,0.0,0.0,24.151503,33.592279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.95728125,274.27703515625,108.1320792824074,47.804658203125,24.475985,14.164343171296297,8.919819606413995,5.975582275390625,4.1968424211248285,3.059498125
827,I115_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.042958,7.518806,0.0,0.0,5.891117,9.242299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.618585,5.997514,0.0,0.0,7.749241,10.909121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.540265625,116.40182421875,40.49169039351852,17.082431884765626,8.746205125,5.061461299189815,3.187392538265306,2.1353039855957032,1.4996922367969823,1.093275640625
828,I115_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.647243,13.477803,0.0,0.0,0.203244,11.493247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.062901,7.103496,0.0,0.0,0.797182,7.437496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.021703125,58.739607421875,26.17161574074074,12.0172392578125,6.1528265,3.5606634837962963,2.2422837099125363,1.5021549072265625,1.05501140260631,0.7691033125
829,I116_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.897889,24.21702,0.0,0.0,39.838937,33.716038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.66981,53.185322,0.0,0.0,7.933803,10.202987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918.411921875,338.545236328125,135.86058969907407,58.02290185546875,29.70772575,17.19197092013889,10.826430666909621,7.252862731933594,5.093917309670782,3.71346571875
830,I116_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553796,2.269454,0.0,0.0,4.885634,2.976696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.087386,4.473188,0.0,0.0,1.596697,0.16307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.372234375,23.996787109375,10.799083333333334,4.884258056640625,2.500740125,1.447187572337963,0.9113484420553936,0.6105322570800781,0.4287963177297668,0.312592515625
831,I116_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175595,6.913918,0.0,0.0,15.175382,9.420231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.920217,16.092607,0.0,0.0,5.68147,0.053037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.447625,75.161333984375,34.71330671296296,15.730580322265626,8.054057125,4.660912688078704,2.935152013483965,1.9663225402832032,1.3810111668381344,1.006757140625
832,I116_4,0.0,0.0,0.0,0.0,0.0,0.0,0.197595,0.0,0.0,0.0,0.752945,34.169341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.483205,0.12466,0.0,0.0,97.792028,142.849167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.182328,41.900458,28.007071,0.0,0.145152,130.356721,269.391622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107086,4.566688,0.0,0.0,0.198998,34.428524,42.345324,0.0,0.0,0.0,0.0,0.0,524.6468125,281.28529296875,191.9421886574074,144.36524633789062,101.4881165,65.99696867766204,42.31955689686589,28.350796905517576,19.911670803326473,14.515608015625
833,I116_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045802,2.347058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.108842,0.0,0.0,0.0,7.758353,16.905552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479197,0.0,0.0,0.0,8.276324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.341126157407407,6.191672607421875,6.9410335,4.190253255208333,2.6387600674198253,1.7677630920410157,1.2415565200617285,0.905094703125
834,I116_6,0.0,0.0,0.0,0.0,0.0,0.0,0.446135,0.04186,0.0,0.0,0.566503,7.656654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.403297,19.163797,0.0,0.0,4.094666,35.117487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.383005,57.140402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.083562,5.442166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.007421875,71.559205078125,42.9922806712963,30.713666748046876,22.16283175,14.43428342013889,9.089811133381923,6.089463317871094,4.276824717078189,3.11780521875
