,file,label,x,y,z,xyz,xcom,ycom,zcom,max,xmax,ymax,zmax,mean,median,std,variance,skew,kurtosis,entropy,hist000-100,hist100-200,hist200-300,hist300-400,hist400-500,hist500-600,hist600-700,hist700-800,hist800-900,hist900-1000,hist1000-1100,hist1100-1200,hist1200-1300,hist1300-1400,hist1400-1500,hist1500-1600,hist1600-1700,hist1700-1800,hist1800-1900,hist1900-2000,hist2000-2100,hist2100-2200,hist2200-2300,hist2300-2400,hist2400-2500,hist2500-2600,hist2600-2700
895,I123_13,0.0,107.0,39.0,84.0,350532.0,54.871615946695904,19.498710898844262,44.46876405355776,2469.0,15.0,3.0,7.0,253.0400220236669,0.0,539.0284222483887,290551.6399915872,1.7412803659411242,1.199803639189855,0.8367630287714701,0.8116377392078327,0.0,0.0,0.001163945089178734,0.004304885146006641,0.003155204089783529,0.0027900448461196125,0.0028214257186219803,0.003098147957961042,0.0033463421313888603,0.003919756256204854,0.005060878892654594,0.00975659854164527,0.03306402839113119,0.09004884004884005,0.017447765111316512,0.003956842741889471,0.0014549313614734176,0.000835872331199434,0.0005990893841361131,0.00043647940844202524,0.0003081031118414296,0.0003423367909349218,0.0002424885602455696,0.0002082548811520774,0.0,0.0
896,I124_1,0.0,64.0,89.0,98.0,558208.0,30.62633170429234,48.26787313465782,58.57008151049423,1944.0,18.0,42.0,13.0,171.2429130360009,0.0,440.12187312074866,193707.26319931637,2.3343125369491227,3.733249055666482,0.7371402425496689,0.8577143287090117,0.0,0.0,0.0013095476954826874,0.006737631850493006,0.006124957005274019,0.0058705715432240315,0.005601854505847282,0.0054334584957578536,0.005555276886035313,0.005793539325842697,0.00680391538637927,0.009448091034166476,0.027133254987388215,0.037778032561339145,0.01462358117404265,0.0035022787204769547,0.000517728158679202,4.478617289612474e-05,7.1657876633799585e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,I124_2,0.0,120.0,105.0,79.0,995400.0,60.19984554786587,48.470163434846214,33.88268883720794,2076.0,39.0,23.0,9.0,187.18674603174603,0.0,454.52091090091,206589.25844619295,2.1812424105310013,3.0729847195721796,0.8190614966802345,0.8425919228450874,0.0,0.0,0.001323086196503918,0.007190074341973076,0.006877637130801688,0.006851516978099256,0.006623467952581876,0.0069580068314245526,0.007174000401848503,0.007784810126582278,0.009237492465340566,0.014384167168977295,0.027466345187864175,0.03230460116536066,0.01602270444042596,0.005289330922242315,0.0015009041591320072,0.0003596544102873217,5.2240305404862364e-05,8.036970062286518e-06,0.0,0.0,0.0,0.0,0.0,0.0
898,I124_3,0.0,225.0,109.0,176.0,4316400.0,110.67782138295699,52.721810503137526,87.50412061252183,1872.0,23.0,74.0,33.0,209.79304211843203,0.0,441.1601738469853,194622.2989887023,1.6694241851771188,0.857889452963017,0.7560618073948935,0.8112751366879807,0.0,0.0,0.00079232693911593,0.0034744231303864333,0.0030933185061625427,0.0028384765082012787,0.003003660457788898,0.0038777685107960337,0.006119451394680752,0.019360578259660827,0.10362501158372718,0.03998494115466592,0.0022752756927068856,0.00019367991845056065,6.324715040311371e-05,2.038735983690112e-05,1.8533963488091928e-06,4.633490872022982e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,I124_4,0.0,262.0,88.0,175.0,4034800.0,58.67524247832557,57.50003687521345,106.06337373539722,1617.0,40.0,68.0,131.0,53.896884108258156,0.0,227.54329976986006,51775.953270156395,4.151321958861385,15.856956003600825,0.3322029596470998,0.9443813819768018,0.0,0.0,0.00019951422623178347,0.0016513829681768612,0.0023165956181223357,0.0023304748686428078,0.0034963319123624465,0.008266332903737484,0.01073683949638148,0.010079557846733419,0.009319668880737583,0.005873897095271141,0.0011601566372558738,0.00017126003767225142,1.6357688113413305e-05,2.47843759294141e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,I124_5,0.0,44.0,99.0,41.0,178596.0,20.63026589212413,49.401926472907434,19.93508540792741,1448.0,19.0,87.0,15.0,487.4394779278371,0.0,529.0618986387077,279906.49259119417,0.1778375236466359,-1.9403105991632361,1.0426338455869404,0.5391330152970951,0.0,0.0,0.0,5.599229546014468e-06,4.4793836368115745e-05,0.0006495106273376783,0.0028948016752894804,0.006646285471119174,0.0223297274295057,0.37289189007592555,0.04056081883132881,0.011349638289771327,0.0033147438912405655,0.00017917534547246298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,I124_6,3.0,63.0,116.0,48.0,350784.0,30.587120624328282,57.32505123516535,22.92791860031612,2469.0,10.0,79.0,15.0,403.88563617496806,0.0,709.0292614354728,502722.493571732,1.2036134437822796,-0.5084739169774544,0.9519085853706717,0.7536204615945995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1403028644407954e-05,0.000766853676336435,0.009319125159642401,0.018065248129903302,0.04956041324575807,0.10258449644225506,0.048200602079912426,0.012950989782886335,0.0030845192483123516,0.0007782567049808429,0.0003563446451377486,0.0002964787447546068,0.00026226965882138295,0.00014253785805509945,0.0,0.0
902,I124_7,0.0,287.0,83.0,69.0,1643649.0,112.64919770002722,50.9923222856089,37.913707601059755,2469.0,43.0,17.0,43.0,184.14865643455508,0.0,395.30436337701866,156265.53970491,1.8659494791120352,1.954872225022405,0.9257975261875824,0.8082364300407203,0.0,0.0,0.0018799634228475787,0.011122204314911517,0.011779278909304846,0.011437965161661644,0.01247833326945108,0.0193575392313079,0.02608768660462179,0.02990419487372304,0.037344956252825266,0.022776152329359856,0.004499135764387652,0.0010896487023689364,0.000514708432274774,0.0003753842821672997,0.0002658718497684116,0.000216591255188912,0.00015635941736952353,0.00014966699094514705,0.00011863846843212876,8.760994591911046e-05,7.361669066814143e-05,4.8063789775067546e-05,0.0,0.0
903,I124_8,1.0,94.0,186.0,32.0,559488.0,45.75492626849588,100.77378925781335,14.701444281771705,2405.0,25.0,32.0,30.0,633.6340922414779,1124.0,567.8682570760703,322474.3573946139,-0.1773690057906533,-1.912774374552001,1.1535097668725298,0.43608620738961335,0.0,0.0,0.0018427562342713338,0.00842377316403569,0.007170841912605811,0.006548844657973004,0.006005490734385724,0.006000128689087165,0.005992979295355754,0.00920841912605811,0.4633629318233814,0.0406371539693434,0.0064022820864790666,0.001265442690459849,0.00047185998627316403,0.00025737817433081676,0.00015907401052390758,6.613189201555708e-05,5.1833104552733926e-05,3.395962022420499e-05,7.149393731411577e-06,3.5746968657057883e-06,0.0,1.7873484328528942e-06,0.0,0.0
904,I125_1,3.0,85.0,79.0,48.0,322320.0,43.66489885616891,41.03300413788098,23.51644257387547,2469.0,11.0,57.0,10.0,782.4180441796972,501.0,795.386301377987,632639.368419754,0.11039582952762304,-1.884302866350371,1.604336113117008,0.48933047902705384,0.0,0.0,0.0018646066021345247,0.0087397617274758,0.007287788533134773,0.006524571854058079,0.005624844874658724,0.005503847108463638,0.005817200297840656,0.00771283196823033,0.007551501613303549,0.00574584264085381,0.005810995284189625,0.009102755026061057,0.17743236535120377,0.19786237279722016,0.034546413502109706,0.010886696450732192,0.004895755770662696,0.002829486224869695,0.0018273765202283445,0.0012254901960784314,0.0011137999503598908,0.000763216679076694,0.0,0.0
905,I125_2,0.0,192.0,133.0,178.0,4545408.0,111.82037658734144,56.04629025052865,81.7543570910688,1608.0,132.0,8.0,15.0,135.4426011922362,0.0,369.5145321796465,136540.989491943,2.426080639851345,4.0294095805034065,0.5861297006443862,0.8781708924699388,0.0,0.0,0.00032868336571766494,0.0019195196558812763,0.0021078415842978233,0.0025909665314972825,0.0033785745966038692,0.004483425910281321,0.006538246951648785,0.013999403353890345,0.04565508750809608,0.032638214215313564,0.008015782081608516,0.0001570816085156712,1.5620159950437894e-05,6.600067584692067e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,I125_3,0.0,119.0,127.0,128.0,1934464.0,61.781079576899266,57.824193214902515,59.71464966638058,1462.0,91.0,18.0,16.0,218.36103334050156,0.0,439.7039157638344,193339.5335380492,1.5440314478088497,0.42673321610326287,0.7300033388393069,0.7991345406272745,0.0,0.0,0.0005665652087606697,0.0027754458082445577,0.002477688910209753,0.002285387580228942,0.0025118068881095747,0.0028829691325349036,0.004126724508701119,0.05733422798253159,0.12079987014490835,0.004940903526765037,0.0001597341692582545,4.135512472705617e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,I125_4,0.0,112.0,95.0,82.0,872480.0,48.442457080734066,54.49728929732616,52.49125799690882,1436.0,83.0,70.0,61.0,79.15489180267743,0.0,291.820761606104,85159.35690436656,3.4440581006209112,9.93503721855775,0.3253619156435835,0.9306666055382359,0.0,0.0,0.00011461580781221346,0.0005490097194205025,0.0005948560425453878,0.00059600220062351,0.000630386942967174,0.0007369796442325326,0.0010636346964973409,0.003612690262240968,0.046342609572712266,0.014851916376306621,0.0002280854575463048,1.260773885934348e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,I125_5,0.0,211.0,169.0,188.0,6703892.0,52.537494916152305,58.886027531939526,106.9715113066287,1560.0,25.0,15.0,9.0,42.95137153164162,0.0,220.17248466599557,48475.923003998054,4.979539211437008,23.010542697816987,0.21276552856559539,0.9629163178643093,0.0,0.0,2.2375062128089176e-06,4.773346587325691e-05,0.00018198383864179195,0.0003562109890791797,0.00045988211027265955,0.0005349131519421852,0.0009988227733979007,0.0040822555017294435,0.017566810443843665,0.009739118708952948,0.003007208350015185,0.00010382028827433377,2.685007455370701e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
909,I125_6,0.0,112.0,40.0,73.0,327040.0,55.321027470362125,19.470921567949308,36.17308626195311,2468.0,41.0,36.0,69.0,1218.044523605675,1796.0,853.0447140933323,727685.2842425752,-0.641336200914723,-1.4958644037046651,1.7523479428800577,0.3083842954990215,0.0,0.0,0.0014401908023483367,0.0072926859099804306,0.007014432485322897,0.006892123287671233,0.006748409980430529,0.006167441291585127,0.005812744618395304,0.00507277397260274,0.005133928571428571,0.004981042074363992,0.0036356409001956948,0.0035561399217221134,0.004916829745596869,0.00931996086105675,0.1259081457925636,0.3547945205479452,0.0977495107632094,0.030133928571428572,0.004666095890410959,0.00030271526418786695,4.892367906066536e-05,2.7519569471624267e-05,0.0,0.0
910,I125_7,0.0,113.0,40.0,71.0,320920.0,54.640319848283376,19.631991853899468,35.40360142025571,2124.0,8.0,2.0,15.0,463.310541567992,676.0,327.46898009795143,107235.93292639252,-0.5262615137492671,-0.8127238792118123,1.1749004588507619,0.32337031035772157,0.0,0.0,0.002358843325439362,0.012831858407079646,0.01754954505795837,0.4987940919855416,0.13713386513772902,0.005069799326935061,0.0004954505795836968,0.0002399351863392746,0.00014645394490838838,0.0001090614483360339,9.036520004985666e-05,3.739249657235448e-05,4.362457933441356e-05,4.362457933441356e-05,3.427645519132494e-05,0.00032095226224604264,0.0011030786488844572,0.0002243549794341269,3.1160413810295402e-06,0.0,0.0,0.0,0.0,0.0
911,I126_1,0.0,307.0,52.0,234.0,3735576.0,129.1635648253147,34.47724673265196,101.56430146378996,1592.0,28.0,37.0,201.0,270.9275370116951,0.0,469.2165174144025,220164.14021450028,1.2578425910021003,-0.25127748524127735,1.1125149999556787,0.7367214587522781,0.0,0.0,0.0021937714558611576,0.010238313984242324,0.009679631735507456,0.010739976913868169,0.013810989255739944,0.01923130462343692,0.026492835375320968,0.027819003013189934,0.07393745971170175,0.0617728029091096,0.006913525517885328,0.00042162172580614073,2.730502605220721e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
912,I126_2,0.0,93.0,72.0,45.0,301320.0,40.55765603471192,36.41892489110984,22.032514243338078,2188.0,2.0,27.0,8.0,404.2398148148148,580.0,319.7719221842068,102254.08221738243,-0.14807252104628996,-0.9202737689076614,1.4705153261942707,0.36019514137793707,0.0,0.0,0.0031428381786804726,0.02608854374087349,0.20264502854108588,0.34116221956723747,0.025793176689234035,0.013676490110181867,0.007974910394265233,0.006763573609451745,0.005197132616487455,0.0036107792380193813,0.0017854772335059073,0.000925925925925926,0.0005608655250232311,0.00033187309172972256,6.637461834594451e-05,3.318730917297226e-05,2.986857825567503e-05,3.3187309172972255e-06,1.3274923669188902e-05,0.0,0.0,0.0,0.0,0.0
913,I126_3,0.0,81.0,39.0,116.0,366444.0,49.22694490122627,19.829921151027797,53.0014773279684,1283.0,46.0,9.0,57.0,325.3909792492168,0.0,458.2081422965853,209954.70166688776,0.7387881939179429,-1.3898938385671709,1.1275659604115007,0.6584635032910895,0.0,0.0,0.001116132342185982,0.005908133302769318,0.00600637478032114,0.006702251912979882,0.01238388403139361,0.03922563884249708,0.1215165209418083,0.14152776413312812,0.0070133499252273196,0.00013644649659975332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,I126_4,0.0,66.0,79.0,86.0,448404.0,33.42022442841511,39.49591564992167,51.42704450543503,2415.0,4.0,26.0,61.0,432.4572305331799,0.0,453.36404813879557,205538.96014479615,0.21660751257966454,-1.7567791118730822,1.6095646158104524,0.5032716032863221,0.0,0.0,0.0017283521110427204,0.015637683874363296,0.04531850741741822,0.0395647674864631,0.0344555356330452,0.07694623598362191,0.15369622037269962,0.11571930669663964,0.010938796264083282,0.0015298703847423307,0.0005575329390460389,0.00026315554722973033,0.00015833935468907503,8.251487497881374e-05,5.352316214841973e-05,3.1221844586578177e-05,2.2301317561841554e-05,1.1150658780920777e-05,6.690395268552466e-06,4.46026351236831e-06,0.0,2.230131756184155e-06,0.0,0.0
915,I126_5,0.0,120.0,57.0,93.0,636120.0,59.195385772462416,28.012554936263573,52.13162443763649,2469.0,24.0,43.0,89.0,324.84424008048796,0.0,586.9906657915413,344558.04172639694,1.3801951650281854,0.24902381706192633,1.0026514525635877,0.7540448343079922,0.0,0.0,0.000903917499842797,0.0044519901905300885,0.004024397912343583,0.003884487203672263,0.0039772369993083066,0.0041407281644972645,0.004705087090486072,0.005736339055524115,0.008111677042067535,0.016990504936175564,0.13206627680311891,0.03756838332390115,0.006280261585864302,0.002186694334402314,0.0012780607432559894,0.0011664465824058354,0.0011082814563289946,0.001127145821543105,0.0012576243476073697,0.001422687543230837,0.0017889706344714834,0.001777966421429919,0.0,0.0
916,I126_6,0.0,54.0,50.0,64.0,172800.0,26.276661475615818,23.854964316077602,34.650392825982244,2469.0,1.0,17.0,26.0,635.1037210648149,1002.0,601.2853724291527,361544.0990972649,0.37189902243802947,-0.4872229206612073,1.3420697292063446,0.43275462962962963,0.0,0.0,6.944444444444444e-05,0.00041087962962962964,0.0005729166666666667,0.0008506944444444444,0.0018981481481481482,0.007442129629629629,0.04860532407407407,0.4281423611111111,0.01152199074074074,0.006163194444444444,0.005694444444444445,0.00441550925925926,0.004270833333333333,0.004652777777777777,0.0047627314814814815,0.004710648148148148,0.004924768518518518,0.004890046296296296,0.005318287037037037,0.005989583333333334,0.006701388888888889,0.005237268518518519,0.0,0.0
917,I127_1,1.0,96.0,69.0,103.0,682272.0,53.298666300471844,36.5550645474573,44.837786994555,1518.0,84.0,12.0,72.0,365.13381759767367,0.0,497.04617192678427,247054.8970270704,0.6459604563048121,-1.5460022105627882,0.9366910732780932,0.6469296702781295,0.0,0.0,0.0,0.00010699545049481731,0.0027159256132451575,0.004118591998499132,0.00417868533370855,0.004417592983443554,0.02970516157778716,0.28584201022466116,0.013918202710942263,0.004162562731579195,0.00307062286009099,0.0008266497819051639,7.3284555133436515e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,I127_2,2.0,171.0,46.0,91.0,715806.0,87.96582031271372,24.03869767280997,44.89021777952291,1531.0,44.0,31.0,53.0,351.0978966367982,0.0,539.786321570946,291369.2729550928,0.9224494669874316,-1.0952211747534295,1.0265450705730854,0.6974683084522901,0.0,0.0,0.0,0.0002626409949064411,0.005241643685579612,0.00652411407560149,0.00554340142440829,0.005134072639793464,0.005177380463421653,0.032268519682707324,0.04912923333975965,0.17912115852619284,0.013524614211113067,0.0005937362916767951,1.117621254921026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,I127_3,3.0,210.0,103.0,122.0,2638860.0,54.69143298218195,42.452759330647346,100.62417149331368,2289.0,15.0,73.0,95.0,89.62102460911152,0.0,374.166984178648,140000.93204934464,3.9508139776540183,13.67530839217044,0.2801224562755034,0.9455567934638442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.789515169429223e-07,1.667386674548858e-05,0.00023722364960626939,0.0011535284175742556,0.0024086158416892142,0.006025329119392465,0.03311922572626058,0.008992519497055547,0.0018871785543757532,0.00048240528106834014,9.85273944051598e-05,1.9326527364089038e-05,2.273709101657534e-06,0.0,0.0,0.0,0.0
920,I127_4,3.0,132.0,73.0,85.0,819060.0,59.867607689971244,34.65579898056528,40.3458612400433,2185.0,5.0,14.0,30.0,605.2910116474984,0.0,776.4940114232168,602942.9497761186,0.5344771164348615,-1.6771654152233724,1.2203235084007296,0.6145569311161575,0.0,0.0,0.0006788269479647401,0.0034173320635850855,0.0028960027348423805,0.0025553683490830955,0.0024808927306912802,0.0024369399067223404,0.002511415525114155,0.0026676922325592754,0.0029887920298879204,0.00343320391668498,0.004525919957023905,0.007983542109247186,0.10841208214294436,0.20272995873318195,0.028894098112470394,0.005705320733523795,0.001007252215954875,0.00010621932459160501,1.2209117769150002e-05,0.0,0.0,0.0,0.0,0.0
921,I127_5,0.0,181.0,38.0,143.0,983554.0,98.5407183356386,17.920202783812258,72.68015674403665,857.0,151.0,20.0,112.0,23.100260890606922,0.0,107.03668824963653,11456.852631449878,4.566080015674326,19.610635522411147,0.24420857935370555,0.9542272208745021,0.0,2.0334419869168343e-06,0.0036052926428035473,0.020931235092328433,0.014216809651529046,0.006037289259156081,0.0009445338029228695,3.55852347710446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,I127_6,0.0,179.0,36.0,137.0,882828.0,88.35334604726192,18.683250864583105,67.2143701390893,2654.0,0.0,29.0,120.0,105.10552112076192,0.0,376.88261896263475,142040.50847613454,3.9746012740693084,16.099520607918986,0.5195748490545127,0.9139345376449319,0.0,0.0,0.0,3.851259815048911e-05,0.0010330438092131197,0.005657953757696856,0.01034403077383137,0.01787324371225199,0.013692361365973894,0.003707403933722084,0.002529371519707123,0.0021340510269271026,0.002079680300126412,0.0021283874095520306,0.001994726039500333,0.00202757502027575,0.002186156306777764,0.0024806644102815046,0.003108193215439474,0.0035646807758702714,0.0036609622712464943,0.0029745318453877766,0.0019143026727743116,0.0009344968668868681,0.0,1.1327234750143857e-06
923,I127_7,0.0,98.0,90.0,65.0,573300.0,47.82447759127891,46.75947172218543,31.636625091439775,2384.0,52.0,42.0,64.0,455.73056340484914,742.0,424.2993324296019,180029.92350020586,-0.09017682407814502,-1.8887202058053838,1.4344937795324548,0.4567887667887668,0.0,0.0,0.001221001221001221,0.006656200941915227,0.00862026862026862,0.01365602651316937,0.1262672248386534,0.2636542822257108,0.10121751264608407,0.02030176173033316,0.001322169893598465,0.00013954299668585382,4.7095761381475664e-05,2.442002442002442e-05,1.9187162044304903e-05,1.0465724751439038e-05,8.721437292865864e-06,8.721437292865864e-06,1.221001221001221e-05,6.977149834292691e-06,3.4885749171463456e-06,5.232862375719519e-06,8.721437292865864e-06,0.0,0.0,0.0
924,I128_1,0.0,234.0,68.0,53.0,843336.0,116.41578063181146,43.88726377264088,19.187176462395144,2469.0,10.0,62.0,28.0,140.52202562205338,0.0,387.3751784224982,150059.52885786231,3.021773369897812,8.966531210944249,0.8123640487030291,0.856282667880892,0.0,0.0,0.0043031484485424555,0.019737091740421375,0.014935921151237467,0.01303750818179231,0.012646205071288313,0.010688503751766793,0.009330800535018072,0.007979026153276985,0.007647011392849351,0.007871121356138005,0.006856104802830663,0.0058920762305889945,0.005196031000692488,0.004273504273504274,0.003895244600017075,0.0025387271502698805,0.0018450534543764288,0.0014537503438724305,0.001371932420767049,0.0010256884563210867,0.0007399186089530152,0.00045296299458341633,0.0,0.0
925,I128_2,0.0,114.0,54.0,71.0,437076.0,57.20848374878998,26.430937004565195,34.37650667458766,2466.0,59.0,2.0,3.0,337.73945034730804,0.0,380.31876172484874,144642.36051992228,0.3718188968329553,-1.4682465410893177,1.4166016045563947,0.5451912253246575,0.0,0.0,0.0019882125763025196,0.013018330908125817,0.030486688813844733,0.09923674601213518,0.1968765157546971,0.07693627652856712,0.02235766777402557,0.007582205383045512,0.003225983581802707,0.0013407279283236782,0.0006360449898873422,0.00034090181112666904,0.00015557935004438587,0.00013727589709798755,0.00013727589709798755,8.007760664049274e-05,6.406208531239418e-05,4.804656398429564e-05,4.118276912939626e-05,3.889483751109647e-05,5.94862220757946e-05,2.059138456469813e-05,0.0,0.0
926,I128_3,2.0,262.0,52.0,234.0,3188016.0,116.52053707927865,14.569907080496248,136.6498948477638,2469.0,11.0,6.0,141.0,188.53716386617884,0.0,437.9534909953333,191803.26027499948,2.2877770034387264,4.257323260785198,0.974511325923236,0.8183164701808272,0.0,0.0,0.0027380665592644455,0.01686566190382984,0.015200049184194809,0.01281329830214152,0.012377917802169123,0.012936886138589015,0.01347326989575962,0.014614418497272285,0.015312344731017662,0.01551403757070228,0.014484557166588875,0.011310169083216646,0.008012193163396922,0.005177201118187613,0.0033970971287471583,0.0022957852156325438,0.00161071964507079,0.0012013741461774346,0.0008886404585171467,0.0006753416544960878,0.0005144265273449067,0.000270073926856076,0.0,0.0
927,I128_4,0.0,264.0,55.0,141.0,2047320.0,115.32717270035313,39.98559584482785,38.194315587521515,2469.0,50.0,48.0,25.0,98.34931715608698,0.0,316.75331183996406,100332.66056158551,3.5701407063943926,13.172214085754138,0.6220120244618779,0.8940839731942246,0.0,0.0,0.0021110524978996932,0.013046323974757244,0.013351112674130082,0.011752437332708126,0.009845554187913956,0.008271301017916104,0.007389172186077408,0.006916847390735205,0.00643719594396577,0.0061900435691538205,0.0054720317292851145,0.004490748881464549,0.0030483754371568683,0.002067581032764785,0.0013793642420334878,0.0010506418146650255,0.0008479377918449485,0.0006711212707344235,0.0005690365941816619,0.00045571771877381164,0.0003482601645077467,0.0002041693531055233,0.0,0.0
928,I128_5,0.0,218.0,49.0,63.0,672966.0,110.93717909406332,28.313822564161615,34.19038969885573,2469.0,77.0,44.0,15.0,409.24736019353134,0.0,462.5682413251744,213969.3778826648,0.5632258970654975,-0.6754074398538599,1.646053041691158,0.5315870341146507,0.0,0.0,0.0016642742724000915,0.010672158771765586,0.016147918319796246,0.03925606940023716,0.10201852693895383,0.12793662681324167,0.08407408398046855,0.04245088161957662,0.02013326081852575,0.008541293319424756,0.004026949355539507,0.0023374137772190573,0.0016791338641179495,0.0013388492137790021,0.001013424155157913,0.0009703313391761247,0.000808361789451473,0.000800931993592544,0.0007712128101568281,0.0007073165657700389,0.0006582799131011076,0.0004056668538975223,0.0,0.0
929,I128_6,0.0,160.0,156.0,75.0,1872000.0,76.65885272549784,75.45192375203224,39.132041301070004,1466.0,142.0,149.0,58.0,41.73144711538462,0.0,194.78597777945345,37941.57713949773,4.53291120254726,18.90789264199178,0.2541226914670098,0.9553146367521368,0.0,0.0,1.549145299145299e-05,0.0002980769230769231,0.0007740384615384615,0.0011805555555555556,0.0024925213675213677,0.009270299145299145,0.01880502136752137,0.008800747863247863,0.0023648504273504276,0.0005705128205128205,9.348290598290599e-05,1.9764957264957266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
930,I128_7,0.0,99.0,44.0,47.0,204732.0,47.323756543408756,18.58530859083525,23.233344511595636,2469.0,17.0,8.0,12.0,458.8061954164469,449.0,511.99544889964574,262139.33969394976,1.1526867439461903,1.1701741222512378,2.0898746336993312,0.43615067502881816,0.0,0.0,0.01557646093429459,0.10476623097512847,0.10531817204931325,0.0781021042142899,0.05650802024109568,0.04264111130648848,0.03172928511419807,0.023005685481507533,0.017847722876736416,0.014824258054432136,0.012342965437743,0.010623644569485962,0.00944649590684407,0.007834632592853096,0.007468300021491511,0.006354649004552293,0.005372877713303245,0.0042250356563702796,0.0033897973936658655,0.0029013539651837525,0.0022468397710177206,0.0013236816911865268,0.0,0.0
931,I128_8,0.0,192.0,122.0,66.0,1545984.0,60.014247153324156,65.2470118779146,33.071975233710546,2462.0,39.0,119.0,50.0,204.77092518421924,0.0,379.2536853408659,143833.35784462854,1.4711383111849696,0.6056686946735761,1.0234181197977907,0.7628099643980791,0.0,0.0,0.001281384542142739,0.006958028026163272,0.008069294378208313,0.01505772375393277,0.05764031193078324,0.06568826068057626,0.03942602252028481,0.018917401473753932,0.008957401887729756,0.007279506126842193,0.0045026339211790035,0.002069879119059447,0.000787847739692002,0.0002755526577247889,0.00010349395595297235,5.95090246729591e-05,4.0103907931776784e-05,2.3932977314124855e-05,1.9405116741182315e-05,1.8758279516476238e-05,8.408883921179003e-06,5.174697797648617e-06,0.0,0.0
932,I128_9,0.0,68.0,53.0,88.0,317152.0,39.568404654586885,26.949252418998405,34.784179071743836,2469.0,10.0,37.0,23.0,235.77921627484614,0.0,613.7553827308794,376695.6698311283,2.403362086774208,4.12400090016135,0.8187405646176611,0.8574437493693875,0.0,0.0,0.0009333064272020986,0.004912470991827263,0.004303929976793462,0.003868807385733024,0.0035944909696297043,0.0033233276157804458,0.0033958480476238523,0.0032224296236504895,0.0031656745030773886,0.003569266471597215,0.0037679093936030675,0.0044962667742911916,0.005716501866612854,0.007832206639087883,0.011086166885278984,0.01465858641913026,0.015973413379073757,0.015462617293915851,0.013069443043083443,0.009042982544647362,0.005230930279487438,0.0019296740994854203,0.0,0.0
933,I128_10,1.0,78.0,83.0,46.0,297804.0,39.94993486282118,41.01552870192921,22.78792963615705,2469.0,29.0,43.0,43.0,894.597352621187,1135.0,591.4555110047363,349819.6214978738,-0.4223543821130444,-0.7898183568122654,2.13905388267838,0.2633074102429786,0.0,0.0,0.0022363702300842165,0.01172919101153779,0.010684879988180145,0.010251709177848518,0.010077097688412513,0.012011255725242106,0.019895636055929405,0.07482102322332809,0.29314582745698514,0.13337967253629904,0.04869310015983667,0.026500651435172128,0.01722609501551356,0.012739922902311587,0.01166539065962848,0.010946797222334152,0.009815180454258506,0.008099286779223919,0.005214839290271453,0.003744073283098951,0.0025352245100804557,0.0012793649514445742,0.0,0.0
934,I129_1,0.0,67.0,97.0,90.0,584910.0,32.60507228154887,43.96730148165123,40.91655239000179,2388.0,58.0,41.0,27.0,400.21629823391635,0.0,487.21456776036416,237378.03503791848,0.4237411289897993,-1.7755809466352332,1.1607563931779024,0.5922329931100511,0.0,0.0,0.0010052828640303637,0.004821254551982356,0.004494708587645962,0.004836641534595066,0.006141115727205895,0.014251765228838625,0.14562753244088833,0.21399360585389204,0.009584380502983365,0.0018378895898514302,0.0006992528765109162,0.0002701270280897916,0.00010770887828896753,5.9838265716093075e-05,2.0515976816946197e-05,8.548323673727582e-06,3.4193294694910327e-06,0.0,1.7096647347455164e-06,0.0,1.7096647347455164e-06,0.0,0.0,0.0
